model,variant,horizon,indicator,season,level,label,threshold,n_weeks,onset_actual,onset_pred,onset_error_weeks,lead_time_weeks,first_alert_week,peak_week_actual,peak_week_pred,peak_week_error_weeks,peak_actual,peak_pred,peak_error,series
dualtopo,post_covid,1,East Boston,2025-26,0.98,IT98,81.78485877953806,38,,,,,,2025-12-28,2026-02-15,7.0,59.29999923706055,13.413606643676758,-45.88639259338379,dualtopo
dualtopo,post_covid,1,Fenway,2024-25,0.5,IT50,19.789042860168028,7,,,,,,2025-06-01,2025-06-01,0.0,5.300000190734863,8.799777030944824,3.499776840209961,dualtopo
dualtopo,post_covid,1,Fenway,2024-25,0.9,IT90,31.717921949528318,7,,,,,,2025-06-01,2025-06-01,0.0,5.300000190734863,8.799777030944824,3.499776840209961,dualtopo
dualtopo,post_covid,1,Fenway,2024-25,0.98,IT98,42.89052071415166,7,,,,,,2025-06-01,2025-06-01,0.0,5.300000190734863,8.799777030944824,3.499776840209961,dualtopo
dualtopo,post_covid,1,Fenway,2025-26,0.5,IT50,19.789042860168028,36,2025-12-14,,,,,2026-01-04,2026-02-15,6.0,21.100000381469727,9.037874221801758,-12.062126159667969,dualtopo
dualtopo,post_covid,1,Fenway,2025-26,0.9,IT90,31.717921949528318,36,,,,,,2026-01-04,2026-02-15,6.0,21.100000381469727,9.037874221801758,-12.062126159667969,dualtopo
dualtopo,post_covid,1,Fenway,2025-26,0.98,IT98,42.89052071415166,36,,,,,,2026-01-04,2026-02-15,6.0,21.100000381469727,9.037874221801758,-12.062126159667969,dualtopo
dualtopo,post_covid,1,Hyde Park,2024-25,0.5,IT50,59.73762940735334,7,,,,,,2025-06-22,2025-06-01,-3.0,6.899999618530273,23.501955032348633,16.60195541381836,dualtopo
dualtopo,post_covid,1,Hyde Park,2024-25,0.9,IT90,98.70163927662223,7,,,,,,2025-06-22,2025-06-01,-3.0,6.899999618530273,23.501955032348633,16.60195541381836,dualtopo
dualtopo,post_covid,1,Hyde Park,2024-25,0.98,IT98,136.08880333365826,7,,,,,,2025-06-22,2025-06-01,-3.0,6.899999618530273,23.501955032348633,16.60195541381836,dualtopo
dualtopo,post_covid,1,Hyde Park,2025-26,0.5,IT50,59.73762940735334,39,2025-12-14,,,,,2025-12-21,2026-02-15,8.0,94.59999084472656,24.14490127563477,-70.4550895690918,dualtopo
dualtopo,post_covid,1,Hyde Park,2025-26,0.9,IT90,98.70163927662223,39,,,,,,2025-12-21,2026-02-15,8.0,94.59999084472656,24.14490127563477,-70.4550895690918,dualtopo
dualtopo,post_covid,1,Hyde Park,2025-26,0.98,IT98,136.08880333365826,39,,,,,,2025-12-21,2026-02-15,8.0,94.59999084472656,24.14490127563477,-70.4550895690918,dualtopo
dualtopo,post_covid,1,Jamaica Plain,2024-25,0.5,IT50,30.1329000930458,8,,,,,,2025-06-08,2025-06-01,-1.0,6.800000190734863,12.954395294189451,6.154395103454588,dualtopo
dualtopo,post_covid,1,Jamaica Plain,2024-25,0.9,IT90,48.93353508945714,8,,,,,,2025-06-08,2025-06-01,-1.0,6.800000190734863,12.954395294189451,6.154395103454588,dualtopo
dualtopo,post_covid,1,Jamaica Plain,2024-25,0.98,IT98,66.72678487426273,8,,,,,,2025-06-08,2025-06-01,-1.0,6.800000190734863,12.954395294189451,6.154395103454588,dualtopo
dualtopo,post_covid,1,Jamaica Plain,2025-26,0.5,IT50,30.1329000930458,38,2025-12-14,,,,,2025-12-21,2026-02-15,8.0,61.099998474121094,13.293455123901367,-47.80654335021973,dualtopo
dualtopo,post_covid,1,Jamaica Plain,2025-26,0.9,IT90,48.93353508945714,38,2025-12-21,,,,,2025-12-21,2026-02-15,8.0,61.099998474121094,13.293455123901367,-47.80654335021973,dualtopo
dualtopo,post_covid,1,Jamaica Plain,2025-26,0.98,IT98,66.72678487426273,38,,,,,,2025-12-21,2026-02-15,8.0,61.099998474121094,13.293455123901367,-47.80654335021973,dualtopo
